FECHA_CORTE,UBIGEO,year,month,day,hour,incide_LW_rad,emitte_LW_rad,direct_SW_rad,global_SW_rad,diffus_SW_rad,reflec_SW_rad
20250530,120904,2022,11,4,1,271.54833,343.74333,0.01712,0.0,0.0,0.0
20250530,120904,2022,11,4,2,274.54167,342.72167,0.00852,0.0,0.0,0.0
20250530,120904,2022,11,4,3,274.98333,341.61333,0.00232,0.0,0.0,0.0
20250530,120904,2022,11,4,4,266.555,336.0,0.00035,0.0,0.0,0.0
20250530,120904,2022,11,4,5,,,,,,
20250530,120904,2022,11,4,6,,,,,,
20250530,120904,2022,11,4,7,272.48261,403.6087,817.58913,497.28261,90.41739,95.30826
20250530,120904,2022,11,4,8,278.25667,447.215,923.13333,731.24333,97.66667,131.77167
20250530,120904,2022,11,4,9,285.56333,490.94,981.85,947.0,105.20667,161.88167
20250530,120904,2022,11,4,10,292.92167,523.91,1017.78333,1099.55,108.045,182.53167
20250530,120904,2022,11,4,11,296.71167,549.625,1056.01667,1182.06667,96.94167,194.84833
20250530,120904,2022,11,4,12,301.49667,560.37167,960.28333,1160.38333,127.82167,190.64667
20250530,120904,2022,11,4,13,303.19667,552.78,844.79333,1039.17667,197.62667,172.69667
20250530,120904,2022,11,4,14,312.76333,508.22167,470.288,692.19333,308.14,118.69633
20250530,120904,2022,11,4,15,312.495,458.34333,197.8977,362.5,220.56333,60.758
20250530,120904,2022,11,4,16,336.66271,424.50339,25.90763,163.12966,152.14424,26.78678
20250530,120904,2022,11,4,17,,,,,,
20250530,120904,2022,11,4,18,328.62542,390.65085,0.0,0.0,0.0,0.0
20250530,120904,2022,11,4,19,289.03333,369.995,0.00455,0.0,0.0,0.0
20250530,120904,2022,11,4,20,281.22167,359.18667,0.06582,0.0,0.0,0.0
20250530,120904,2022,11,4,21,285.725,355.04833,0.39555,0.0,0.0,0.0
20250530,120904,2022,11,4,22,274.545,347.34,0.26882,0.0,0.0,0.0
20250530,120904,2022,11,4,23,271.89333,345.1,0.09805,0.0,0.0,0.0
20250530,120904,2022,11,5,0,269.495,341.60167,0.05575,0.0,0.0,0.0
20250530,120904,2022,11,5,1,266.62833,336.91833,-0.01577,0.0,0.0,0.0
20250530,120904,2022,11,5,2,264.38667,334.24333,0.0001,0.0,0.0,0.0
20250530,120904,2022,11,5,3,262.03,331.51167,-0.00463,0.0,0.0,0.0
20250530,120904,2022,11,5,4,260.08667,329.80833,-0.00942,0.0,0.0,0.0
20250530,120904,2022,11,5,5,,,,,,
20250530,120904,2022,11,5,6,,,,,,
20250530,120904,2022,11,5,7,269.25581,411.1,839.31163,510.64419,87.84419,99.72558
20250530,120904,2022,11,5,8,275.75333,455.11,920.38333,731.04667,100.84833,133.515
20250530,120904,2022,11,5,9,284.47,496.57,974.7,946.65,113.215,163.23
20250530,120904,2022,11,5,10,292.55167,530.785,1012.16667,1104.26667,119.40667,184.66667
20250530,120904,2022,11,5,11,300.60833,555.56,1027.01667,1176.65,122.35,196.14
20250530,120904,2022,11,5,12,303.37833,564.67,980.68333,1167.71667,128.72167,193.255
20250530,120904,2022,11,5,13,316.14167,556.49,775.78167,1030.345,246.49667,176.09283
20250530,120904,2022,11,5,14,340.166,506.946,200.84892,550.822,371.176,94.8596
20250530,120904,2022,11,5,15,,,,,,
20250530,120904,2022,11,5,16,359.76481,406.76481,0.5175,105.02444,105.53407,17.26704
20250530,120904,2022,11,5,17,,,,,,
20250530,120904,2022,11,5,18,348.73966,385.51207,-0.00674,0.0,0.0,0.0
20250530,120904,2022,11,5,19,315.21833,380.82167,-0.06707,0.0,0.0,0.0
20250530,120904,2022,11,5,20,308.595,372.99833,-0.13817,0.0,0.0,0.0
20250530,120904,2022,11,5,21,311.00833,364.21,0.13523,0.0,0.0,0.0
20250530,120904,2022,11,5,22,296.35,356.44167,0.3326,0.0,0.0,0.0
20250530,120904,2022,11,5,23,277.04833,345.40667,0.26783,0.0,0.0,0.0
20250530,120904,2022,11,6,0,271.49333,340.48667,0.11307,0.0,0.0,0.0
20250530,120904,2022,11,6,1,267.91,337.39333,-0.12447,0.0,0.0,0.0
20250530,120904,2022,11,6,2,264.945,334.64,-0.03725,0.0,0.0,0.0
20250530,120904,2022,11,6,3,262.19667,330.98,-0.06132,0.0,0.0,0.0
20250530,120904,2022,11,6,4,261.185,330.72667,-0.19763,0.0,0.0,0.0
20250530,120904,2022,11,6,5,,,,,,
20250530,120904,2022,11,6,6,,,,,,
20250530,120904,2022,11,6,7,269.448,406.322,766.146,478.194,103.56,95.156
20250530,120904,2022,11,6,8,275.70667,451.23333,868.88333,719.51333,121.71667,131.85167
20250530,120904,2022,11,6,9,283.06167,494.93667,947.21667,941.9,125.45833,162.245
20250530,120904,2022,11,6,10,291.53333,528.055,983.63333,1091.73333,130.66,182.26167
20250530,120904,2022,11,6,11,300.77167,552.70833,998.4,1167.88333,139.24667,193.67333
20250530,120904,2022,11,6,12,317.285,558.01833,829.25167,1174.31667,284.49,194.57333
20250530,120904,2022,11,6,13,339.93509,498.56316,165.165,595.50175,425.84386,98.74456
20250530,120904,2022,11,6,14,345.61875,446.01875,5.54896,316.75417,310.75208,53.74854
20250530,120904,2022,11,6,15,346.81212,437.66364,0.57597,203.46364,202.60909,34.67485
20250530,120904,2022,11,6,16,,,,,,
20250530,120904,2022,11,6,17,343.38421,402.27632,5.38708,61.08211,60.02184,9.89216
20250530,120904,2022,11,6,18,342.28103,386.73621,0.0,0.0,0.0,0.0
20250530,120904,2022,11,6,19,318.71833,374.01333,-0.00068,0.0,0.0,0.0
20250530,120904,2022,11,6,20,282.21833,354.31,-0.07482,0.0,0.0,0.0
20250530,120904,2022,11,6,21,287.25667,351.31667,0.06325,0.0,0.0,0.0
20250530,120904,2022,11,6,22,281.62,349.1,-0.292,0.0,0.0,0.0
20250530,120904,2022,11,6,23,275.81333,344.87,-0.35795,0.0,0.0,0.0
20250530,120904,2022,11,7,0,268.19833,339.50333,-0.14607,0.0,0.0,0.0
20250530,120904,2022,11,7,1,264.945,332.49167,-0.12138,0.0,0.0,0.0
20250530,120904,2022,11,7,2,262.47833,328.66833,-0.07157,0.0,0.0,0.0
20250530,120904,2022,11,7,3,259.87167,327.21167,-0.11267,0.0,0.0,0.0
20250530,120904,2022,11,7,4,257.73,325.34833,-0.22513,0.0,0.0,0.0
20250530,120904,2022,11,7,5,,,,,,
20250530,120904,2022,11,7,6,,,,,,
20250530,120904,2022,11,7,7,265.63469,407.12245,773.35918,489.19796,107.99184,97.41122
20250530,120904,2022,11,7,8,272.67833,451.955,872.31667,724.46667,125.07667,133.35333
20250530,120904,2022,11,7,9,279.62833,493.69167,949.86667,950.41667,134.70333,163.37
20250530,120904,2022,11,7,10,287.70833,527.09167,991.23333,1109.58333,145.695,185.32
20250530,120904,2022,11,7,11,296.77667,551.105,975.6,1167.63333,165.86,193.68833
20250530,120904,2022,11,7,12,304.01833,557.99333,937.82333,1145.91667,159.46667,189.06667
20250530,120904,2022,11,7,13,304.97667,557.375,891.87667,1100.25,200.71,183.88833
20250530,120904,2022,11,7,14,315.51702,528.11277,596.46385,761.29574,217.1234,130.1866
20250530,120904,2022,11,7,15,,,,,,
20250530,120904,2022,11,7,16,349.91333,397.69667,15.22312,104.71467,97.19883,17.5955
20250530,120904,2022,11,7,17,347.96818,396.45909,0.34198,39.22311,39.1998,6.71852
20250530,120904,2022,11,7,18,345.00172,385.71724,0.13176,0.0,0.0,0.0
20250530,120904,2022,11,7,19,347.11167,379.68,0.21642,0.0,0.0,0.0
20250530,120904,2022,11,7,20,320.30167,369.92833,0.16423,0.0,0.0,0.0
20250530,120904,2022,11,7,21,304.32667,363.18667,-0.11162,0.0,0.0,0.0
20250530,120904,2022,11,7,22,284.01167,350.29333,0.1951,0.0,0.0,0.0
20250530,120904,2022,11,7,23,267.84667,339.815,-0.09692,0.0,0.0,0.0
20250530,120904,2022,11,8,0,264.38667,335.23667,-0.12235,0.0,0.0,0.0
20250530,120904,2022,11,8,1,261.52,333.61667,-0.0633,0.0,0.0,0.0
20250530,120904,2022,11,8,2,260.34167,330.78667,-0.16218,0.0,0.0,0.0
20250530,120904,2022,11,8,3,269.215,330.49167,-0.05258,0.0,0.0,0.0
20250530,120904,2022,11,8,4,258.755,326.12667,-0.02197,0.0,0.0,0.0
20250530,120904,2022,11,8,5,,,,,,
20250530,120904,2022,11,8,6,,,,,,
20250530,120904,2022,11,8,7,264.12273,413.85,831.91591,507.77045,93.75455,101.73409
20250530,120904,2022,11,8,8,270.25,455.23,914.58333,737.505,109.28167,135.055
20250530,120904,2022,11,8,9,277.86667,494.71833,973.15,956.45,119.46167,164.84667
20250530,120904,2022,11,8,10,283.44833,529.73,1014.43333,1112.66667,121.105,186.72333
20250530,120904,2022,11,8,11,291.93667,556.99,1005.61667,1196.7,161.01667,199.92667
20250530,120904,2022,11,8,12,305.42,532.88667,829.29333,1170.16333,279.82167,190.84
20250530,120904,2022,11,8,13,303.35667,543.18167,782.26833,1081.97833,289.745,181.56
20250530,120904,2022,11,8,14,300.43667,532.12333,814.17,911.1,196.63667,157.93
20250530,120904,2022,11,8,15,297.49167,492.64833,636.97377,583.87833,134.54333,104.65567
20250530,120904,2022,11,8,16,331.58857,430.83143,1.6218,142.25143,140.94857,22.26
20250530,120904,2022,11,8,17,,,,,,
20250530,120904,2022,11,8,18,348.0807,366.10175,0.08596,0.0,0.0,0.0
20250530,120904,2022,11,8,19,342.81667,358.83333,0.2995,0.0,0.0,0.0
20250530,120904,2022,11,8,20,339.62667,360.87,0.37193,0.0,0.0,0.0
20250530,120904,2022,11,8,21,338.985,362.005,0.399,0.0,0.0,0.0
20250530,120904,2022,11,8,22,318.765,358.89,0.399,0.0,0.0,0.0
20250530,120904,2022,11,8,23,284.66333,352.19833,0.399,0.0,0.0,0.0
20250530,120904,2022,11,9,0,288.16667,350.26,0.399,0.0,0.0,0.0
20250530,120904,2022,11,9,1,273.25167,344.53333,0.399,0.0,0.0,0.0
20250530,120904,2022,11,9,2,269.26,341.31833,0.399,0.0,0.0,0.0
20250530,120904,2022,11,9,3,262.105,339.91667,0.399,0.0,0.0,0.0
20250530,120904,2022,11,9,4,280.90667,341.52667,0.3895,0.0,0.0,0.0
20250530,120904,2022,11,9,5,,,,,,
20250530,120904,2022,11,9,6,335.18333,360.24167,0.47854,45.63833,45.90312,6.16671
20250530,120904,2022,11,9,7,336.33333,366.99833,0.82405,104.36217,104.399,13.6565
20250530,120904,2022,11,9,8,338.705,379.31833,1.47333,241.43167,240.91,34.7195
20250530,120904,2022,11,9,9,336.85,416.02167,73.38018,678.965,609.16,111.16783
20250530,120904,2022,11,9,10,295.36333,471.21833,834.73833,1118.30667,285.57667,179.28167
20250530,120904,2022,11,9,11,289.195,487.23,916.20817,1115.59167,157.75667,176.34817
20250530,120904,2022,11,9,12,291.35,501.58167,975.85,1155.16667,121.57667,183.79
20250530,120904,2022,11,9,13,292.14833,502.10667,931.91667,1061.61667,115.44167,171.865
20250530,120904,2022,11,9,14,294.85769,493.35,861.75577,876.33269,118.40962,146.37673
20250530,120904,2022,11,9,15,,,,,,
20250530,120904,2022,11,9,16,,,,,,
20250530,120904,2022,11,9,17,,,,,,
20250530,120904,2022,11,9,18,346.81228,372.61228,0.10565,0.0,0.0,0.0
20250530,120904,2022,11,9,19,339.85667,369.495,0.2218,0.0,0.0,0.0
20250530,120904,2022,11,9,20,322.145,366.505,0.39023,0.0,0.0,0.0
20250530,120904,2022,11,9,21,311.975,361.56667,0.39463,0.0,0.0,0.0
20250530,120904,2022,11,9,22,305.13,359.51,0.399,0.0,0.0,0.0
20250530,120904,2022,11,9,23,289.05,353.62667,0.39588,0.0,0.0,0.0
20250530,120904,2022,11,10,0,283.94,347.60667,0.07582,0.0,0.0,0.0
20250530,120904,2022,11,10,1,301.315,351.20333,0.1012,0.0,0.0,0.0
20250530,120904,2022,11,10,2,270.12333,341.68333,-0.0193,0.0,0.0,0.0
20250530,120904,2022,11,10,3,258.26667,335.00167,-0.0692,0.0,0.0,0.0
20250530,120904,2022,11,10,4,260.84667,333.95333,-0.05387,0.0,0.0,0.0
20250530,120904,2022,11,10,5,,,,,,
20250530,120904,2022,11,10,6,,,,,,
20250530,120904,2022,11,10,7,260.64091,394.68864,855.80909,518.49545,84.69545,93.9025
20250530,120904,2022,11,10,8,265.905,431.82,949.61667,752.15667,91.87167,131.24667
20250530,120904,2022,11,10,9,273.38667,470.97833,982.66667,959.41667,104.30167,160.69833
20250530,120904,2022,11,10,10,280.91833,500.97667,1010.2,1102.76667,102.62333,178.75
20250530,120904,2022,11,10,11,287.75833,521.395,1038.16667,1179.28333,96.39833,189.825
20250530,120904,2022,11,10,12,291.13455,532.42727,1006.83636,1176.43636,96.30182,189.19273
20250530,120904,2022,11,10,13,293.50962,530.61538,917.05769,1083.84615,134.27692,177.34615
20250530,120904,2022,11,10,14,,,,,,
20250530,120904,2022,11,10,15,299.48167,474.90167,434.91427,505.92,193.02667,86.81017
20250530,120904,2022,11,10,16,344.6069,432.40172,105.69619,188.33724,131.02086,31.52981
20250530,120904,2022,11,10,17,,,,,,
20250530,120904,2022,11,10,18,348.29123,379.76667,0.14549,0.0,0.0,0.0
20250530,120904,2022,11,10,19,326.43667,366.93667,0.399,0.0,0.0,0.0
20250530,120904,2022,11,10,20,283.90833,357.38,0.38372,0.0,0.0,0.0
20250530,120904,2022,11,10,21,272.79667,350.775,0.31522,0.0,0.0,0.0
20250530,120904,2022,11,10,22,269.55,346.53667,-0.11137,0.0,0.0,0.0
20250530,120904,2022,11,10,23,271.925,342.89,-0.129,0.0,0.0,0.0
20250530,120904,2022,11,11,0,279.51667,342.945,-0.12093,0.0,0.0,0.0
20250530,120904,2022,11,11,1,271.50167,339.45167,-0.29017,0.0,0.0,0.0
20250530,120904,2022,11,11,2,277.44167,338.68,-0.04023,0.0,0.0,0.0
20250530,120904,2022,11,11,3,260.49167,332.05,-0.2429,0.0,0.0,0.0
20250530,120904,2022,11,11,4,252.59167,327.55167,-0.10192,0.0,0.0,0.0
20250530,120904,2022,11,11,5,,,,,,
20250530,120904,2022,11,11,6,,,,,,
20250530,120904,2022,11,11,7,261.64516,396.10968,761.3871,497.50968,103.05065,91.33226
20250530,120904,2022,11,11,8,267.76333,433.255,912.5,743.09833,125.34167,130.20833
20250530,120904,2022,11,11,9,273.85,476.03167,987.13333,948.26667,113.145,157.57667
20250530,120904,2022,11,11,10,279.56333,506.82167,1047.33333,1104.13333,98.73,177.50167
20250530,120904,2022,11,11,11,284.34667,528.78,1078.96667,1183.55,89.05833,188.87
20250530,120904,2022,11,11,12,287.75167,538.75333,1059.1,1176.31667,86.895,187.675
20250530,120904,2022,11,11,13,289.46667,535.77333,997.75,1085.01667,97.16667,175.33
20250530,120904,2022,11,11,14,289.09833,520.68667,927.15,897.99,101.615,149.52333
20250530,120904,2022,11,11,15,292.19643,488.675,729.35821,604.875,109.5375,103.67589
20250530,120904,2022,11,11,16,329.365,439.59333,70.81752,213.555,181.49,35.2355
20250530,120904,2022,11,11,17,356.1359,420.5,23.70277,87.91256,83.67205,14.44487
20250530,120904,2022,11,11,18,316.31786,390.93393,0.0,0.0,0.0,0.0
20250530,120904,2022,11,11,19,288.68333,374.59,-0.00088,0.0,0.0,0.0
20250530,120904,2022,11,11,20,277.61833,358.1,-0.28072,0.0,0.0,0.0
20250530,120904,2022,11,11,21,270.94667,351.205,-0.29867,0.0,0.0,0.0
20250530,120904,2022,11,11,22,265.23,346.03333,-0.30163,0.0,0.0,0.0
20250530,120904,2022,11,11,23,258.53667,339.76333,-0.33648,0.0,0.0,0.0
20250530,120904,2022,11,12,0,253.26167,332.04,-0.29193,0.0,0.0,0.0
20250530,120904,2022,11,12,1,247.96,326.20667,-0.26133,0.0,0.0,0.0
20250530,120904,2022,11,12,2,243.29833,323.18667,-0.13638,0.0,0.0,0.0
20250530,120904,2022,11,12,3,239.03667,321.47167,-0.14027,0.0,0.0,0.0
20250530,120904,2022,11,12,4,235.93667,318.20167,-0.10912,0.0,0.0,0.0
20250530,120904,2022,11,12,5,,,,,,
20250530,120904,2022,11,12,6,,,,,,
20250530,120904,2022,11,12,7,,,,,,
20250530,120904,2022,11,12,8,253.83333,456.9359,1012.97436,810.04359,92.53333,143.48205
20250530,120904,2022,11,12,9,259.87,486.43,974.4,965.91667,139.66,164.86167
20250530,120904,2022,11,12,10,266.03333,518.93167,1092.33333,1140.1,92.715,186.78333
20250530,120904,2022,11,12,11,272.04,540.18333,1089.53333,1207.93333,103.815,196.48833
20250530,120904,2022,11,12,12,274.76167,547.885,1008.33333,1180.7,124.29333,191.88
20250530,120904,2022,11,12,13,275.78,544.09667,946.61667,1090.63333,138.34667,179.30833
20250530,120904,2022,11,12,14,276.86,528.955,845.82333,907.26667,172.68667,153.98667
20250530,120904,2022,11,12,15,279.54681,503.11064,834.55745,686.3617,118.90426,121.01489
20250530,120904,2022,11,12,16,286.155,466.54333,741.205,420.37,104.67667,80.64883
20250530,120904,2022,11,12,17,292.22927,427.12683,457.18454,169.28512,67.38463,32.84607
20250530,120904,2022,11,12,18,278.07143,378.6375,0.0,0.0,0.0,0.0
20250530,120904,2022,11,12,19,273.955,369.6,-0.0532,0.0,0.0,0.0
20250530,120904,2022,11,12,20,263.94,353.53667,-0.18325,0.0,0.0,0.0
20250530,120904,2022,11,12,21,256.42,343.57,-0.38957,0.0,0.0,0.0
20250530,120904,2022,11,12,22,252.76667,341.41667,-0.399,0.0,0.0,0.0
20250530,120904,2022,11,12,23,254.76333,338.655,-0.39888,0.0,0.0,0.0
20250530,120904,2022,11,13,0,251.125,328.87333,-0.33195,0.0,0.0,0.0
20250530,120904,2022,11,13,1,246.225,326.69167,-0.29953,0.0,0.0,0.0
20250530,120904,2022,11,13,2,243.46,327.64833,-0.35667,0.0,0.0,0.0
20250530,120904,2022,11,13,3,241.69667,323.64,-0.23537,0.0,0.0,0.0
20250530,120904,2022,11,13,4,238.51833,319.485,-0.19733,0.0,0.0,0.0
20250530,120904,2022,11,13,5,,,,,,
20250530,120904,2022,11,13,6,,,,,,
20250530,120904,2022,11,13,7,248.11591,411.67727,829.71364,511.83636,104.05227,101.36364
20250530,120904,2022,11,13,8,257.25333,453.73667,921.71667,756.60167,134.20667,137.11833
20250530,120904,2022,11,13,9,265.175,490.78167,954.2,968.1,161.35167,166.03
20250530,120904,2022,11,13,10,265.91333,524.045,1009.08333,1127.56667,159.29833,187.20833
20250530,120904,2022,11,13,11,261.14833,551.91667,1125.43333,1230.98333,91.93133,202.99167
20250530,120904,2022,11,13,12,265.02,563.20667,1079.5,1213.48333,108.19833,199.90833
20250530,120904,2022,11,13,13,272.2,554.01667,1010.61667,1099.88333,106.025,182.48333
20250530,120904,2022,11,13,14,274.68333,534.70167,963.28333,917.53333,92.88,156.11333
20250530,120904,2022,11,13,15,271.345,505.67833,898.28333,682.90833,89.14833,121.76167
20250530,120904,2022,11,13,16,294.37167,457.135,612.12467,365.53333,106.25667,68.18617
20250530,120904,2022,11,13,17,313.50833,420.88056,197.36097,136.47389,92.19389,24.99086
20250530,120904,2022,11,13,18,306.34821,388.2125,0.00012,0.0,0.0,0.0
20250530,120904,2022,11,13,19,311.98333,382.28667,-0.00012,0.0,0.0,0.0
20250530,120904,2022,11,13,20,295.33833,371.43667,-0.00012,0.0,0.0,0.0
20250530,120904,2022,11,13,21,286.63667,363.12667,-0.15828,0.0,0.0,0.0
20250530,120904,2022,11,13,22,282.01333,355.61167,0.13957,0.0,0.0,0.0
20250530,120904,2022,11,13,23,275.63167,344.855,-0.06037,0.0,0.0,0.0
20250530,120904,2022,11,14,0,271.34,340.23167,-0.17848,0.0,0.0,0.0
20250530,120904,2022,11,14,1,269.47333,338.79333,-0.13797,0.0,0.0,0.0
20250530,120904,2022,11,14,2,296.32,343.79167,-0.0106,0.0,0.0,0.0
20250530,120904,2022,11,14,3,268.695,336.035,-0.04357,0.0,0.0,0.0
20250530,120904,2022,11,14,4,310.50333,345.05,0.10437,0.0,0.0,0.0
20250530,120904,2022,11,14,5,,,,,,
20250530,120904,2022,11,14,6,,,,,,
20250530,120904,2022,11,14,7,269.95179,419.92143,791.56964,472.86607,100.25,95.29857
20250530,120904,2022,11,14,8,276.66333,461.20667,882.41667,724.3,127.68,131.32667
20250530,120904,2022,11,14,9,283.86833,500.99333,967.11667,945.05,128.63333,161.275
20250530,120904,2022,11,14,10,294.01,531.54833,980.98333,1089.45,148.94333,179.77167
20250530,120904,2022,11,14,11,314.38667,531.59833,637.62118,973.64,325.27333,160.51317
20250530,120904,2022,11,14,12,351.15167,488.59833,144.15878,513.65333,363.82,87.0355
20250530,120904,2022,11,14,13,337.97833,485.28,210.26623,572.195,362.635,96.758
20250530,120904,2022,11,14,14,340.74833,480.39667,231.16857,553.41167,358.18,93.75383
20250530,120904,2022,11,14,15,341.16,436.895,36.04505,261.72333,239.43167,42.64783
20250530,120904,2022,11,14,16,338.175,427.58,63.29363,169.47667,145.47333,30.52817
20250530,120904,2022,11,14,17,325.96512,409.15116,72.05316,95.02814,73.49186,15.79309
20250530,120904,2022,11,14,18,335.04909,386.23273,0.01813,0.0,0.0,0.0
20250530,120904,2022,11,14,19,287.96833,370.13167,-0.0062,0.0,0.0,0.0
20250530,120904,2022,11,14,20,278.44,357.20333,-0.05448,0.0,0.0,0.0
20250530,120904,2022,11,14,21,275.62833,350.01667,0.18073,0.0,0.0,0.0
20250530,120904,2022,11,14,22,272.68667,343.17,0.1595,0.0,0.0,0.0
20250530,120904,2022,11,14,23,270.475,340.47833,0.25313,0.0,0.0,0.0
20250530,120904,2022,11,15,0,267.90167,337.89167,-0.0188,0.0,0.0,0.0
20250530,120904,2022,11,15,1,276.00667,333.84333,0.14907,0.0,0.0,0.0
20250530,120904,2022,11,15,2,287.485,338.83833,0.30328,0.0,0.0,0.0
20250530,120904,2022,11,15,3,288.375,336.17167,0.1581,0.0,0.0,0.0
20250530,120904,2022,11,15,4,274.53833,334.00333,0.17293,0.0,0.0,0.0
20250530,120904,2022,11,15,5,,,,,,
20250530,120904,2022,11,15,6,,,,,,
20250530,120904,2022,11,15,7,329.92,388.54333,1.83643,178.29667,177.85833,31.71167
20250530,120904,2022,11,15,8,329.51702,431.88298,86.64319,451.91702,394.70851,80.75766
20250530,120904,2022,11,15,9,338.13333,471.4,134.13113,681.83519,564.05926,118.44537
20250530,120904,2022,11,15,10,328.56087,478.47391,149.35959,700.6,553.90217,119.85913
20250530,120904,2022,11,15,11,323.88889,522.58889,524.78958,983.11667,446.30556,163.8175
20250530,120904,2022,11,15,12,349.39333,474.165,47.4699,598.505,547.105,101.18983
20250530,120904,2022,11,15,13,353.475,451.44333,4.44633,395.01667,390.04167,66.914
20250530,120904,2022,11,15,14,333.97833,462.89,123.22205,514.94333,411.34167,87.70733
20250530,120904,2022,11,15,15,321.11579,468.7193,291.08812,525.66316,328.02456,92.32754
20250530,120904,2022,11,15,16,322.40465,447.49535,388.18605,369.61395,192.85814,68.64837
20250530,120904,2022,11,15,17,310.69783,409.16739,221.5912,129.48652,74.90283,23.4363
20250530,120904,2022,11,15,18,299.92364,378.76364,-0.00013,0.0,0.0,0.0
20250530,120904,2022,11,15,19,322.20667,377.635,0.0,0.0,0.0,0.0
20250530,120904,2022,11,15,20,300.675,365.37667,0.02905,0.0,0.0,0.0
20250530,120904,2022,11,15,21,292.59167,355.59833,0.19323,0.0,0.0,0.0
20250530,120904,2022,11,15,22,323.575,361.29333,0.37693,0.0,0.0,0.0
20250530,120904,2022,11,15,23,326.51833,363.585,0.36297,0.0,0.0,0.0
20250530,120904,2022,11,16,0,334.64333,364.545,0.399,0.0,0.0,0.0
20250530,120904,2022,11,16,1,337.44167,365.57167,0.399,0.0,0.0,0.0
20250530,120904,2022,11,16,2,341.61833,367.7,0.399,0.0,0.0,0.0
20250530,120904,2022,11,16,3,310.59667,359.305,0.3395,0.0,0.0,0.0
20250530,120904,2022,11,16,4,308.99333,354.935,0.39242,0.0,0.0,0.0
20250530,120904,2022,11,16,5,,,,,,
20250530,120904,2022,11,16,6,319.65122,374.79756,0.46763,91.48317,91.74805,16.02366
20250530,120904,2022,11,16,7,312.26833,394.88333,28.99567,244.29833,228.97333,43.732
20250530,120904,2022,11,16,8,301.72,440.67,352.39,582.83167,336.81333,104.73867
20250530,120904,2022,11,16,9,294.03667,501.74833,929.5,987.02667,199.45833,169.09
20250530,120904,2022,11,16,10,304.52167,532.17167,873.21667,1103.22167,267.65333,182.95833
20250530,120904,2022,11,16,11,317.90333,522.48333,570.34355,959.84833,377.43833,159.16267
20250530,120904,2022,11,16,12,311.18667,541.46167,849.59665,1159.66167,266.63833,189.66733
20250530,120904,2022,11,16,13,299.04333,530.22333,857.05083,1059.92833,196.99667,173.018
20250530,120904,2022,11,16,14,303.78333,496.45833,544.0172,790.245,328.05667,130.756
20250530,120904,2022,11,16,15,303.70833,439.25833,119.91255,304.39833,230.615,49.4805
20250530,120904,2022,11,16,16,303.66167,426.115,209.03392,252.96333,160.06333,45.17167
20250530,120904,2022,11,16,17,287.7025,403.795,96.89575,110.12325,84.22775,19.36095
20250530,120904,2022,11,16,18,284.5037,369.42037,-0.00183,0.0,0.0,0.0
20250530,120904,2022,11,16,19,278.50833,355.14167,-0.03523,0.0,0.0,0.0
20250530,120904,2022,11,16,20,269.53333,355.61833,-0.0567,0.0,0.0,0.0
20250530,120904,2022,11,16,21,264.22333,337.385,-0.14372,0.0,0.0,0.0
20250530,120904,2022,11,16,22,263.79667,335.56167,-0.1545,0.0,0.0,0.0
20250530,120904,2022,11,16,23,266.41833,335.03667,-0.03558,0.0,0.0,0.0
20250530,120904,2022,11,17,0,274.36833,337.00667,-0.20068,0.0,0.0,0.0
20250530,120904,2022,11,17,1,273.59,336.52667,-0.10393,0.0,0.0,0.0
20250530,120904,2022,11,17,2,272.76833,332.02167,-0.06353,0.0,0.0,0.0
20250530,120904,2022,11,17,3,285.37667,336.005,-0.08125,0.0,0.0,0.0
20250530,120904,2022,11,17,4,274.215,331.69333,-0.00378,0.0,0.0,0.0
20250530,120904,2022,11,17,5,,,,,,
20250530,120904,2022,11,17,6,,,,,,
20250530,120904,2022,11,17,7,288.14902,407.07451,253.02765,357.18431,242.11765,68.39608
20250530,120904,2022,11,17,8,287.82833,451.48333,589.3155,655.09,247.52333,118.987
20250530,120904,2022,11,17,9,295.81,503.805,828.38,952.685,247.505,164.59167
20250530,120904,2022,11,17,10,304.6463,532.17963,815.58541,1076.87963,297.18704,180.48537
20250530,120904,2022,11,17,11,312.09167,519.52667,663.82473,1050.24333,373.07333,173.015
20250530,120904,2022,11,17,12,300.655,511.55667,673.631,1009.80167,318.84667,163.36517
20250530,120904,2022,11,17,13,290.03167,526.07833,907.13833,1082.73,185.06667,177.74
20250530,120904,2022,11,17,14,289.28,508.40333,814.65333,913.35833,201.345,153.14183
20250530,120904,2022,11,17,15,295.18333,473.26833,608.63,631.61833,211.69667,108.01767
20250530,120904,2022,11,17,16,299.6449,443.63673,492.77816,403.22857,161.23265,72.40857
20250530,120904,2022,11,17,17,300.33158,403.71316,19.21603,68.555,63.33763,9.32647
20250530,120904,2022,11,17,18,299.97963,380.46111,0.0,0.0,0.0,0.0
20250530,120904,2022,11,17,19,309.06333,369.94167,-0.00067,0.0,0.0,0.0
20250530,120904,2022,11,17,20,312.65667,371.21167,0.00032,0.0,0.0,0.0
20250530,120904,2022,11,17,21,299.69833,360.985,-0.03407,0.0,0.0,0.0
20250530,120904,2022,11,17,22,305.48667,359.32167,0.04193,0.0,0.0,0.0
20250530,120904,2022,11,17,23,292.50667,353.8,-0.12563,0.0,0.0,0.0
20250530,120904,2022,11,18,0,301.41833,354.96167,-0.14288,0.0,0.0,0.0
